assetUid,parentAssetUid,longitude,latitude,street_address
ac549bfc-e3ae-4369-ab3c-b88986e4fc32,636aabdf-cd8a-4e57-bf67-8c7aea764c0a,-117.1665924,32.72242348,1631 State St  San Diego  CA 92101 
110a9314-6634-48bb-9e39-682713baa9b4,20ac4ff8-ea6f-4a4a-bbb6-5d006aecd7b8,-117.16907890000002,32.7214868,1545 Kettner Blvd  San Diego  CA 92101 
8e098777-8eca-40a3-9196-b9b50de3c193,5f1f7139-b235-41b1-b3cc-79223265070c,-117.1636945,32.71585033,104 West Broadway  San Diego  CA 92101 
16b9fb7e-8193-41d5-a97e-f6c86e2174a7,9cf1ea57-ecc6-406d-9eba-4cc89a970420,-117.1684206,32.72333564,1730 India St  San Diego  CA 92101 
8d1ddb70-c874-4b4d-8a7c-511aac3cc79b,4ff98ff2-1092-4143-8f8f-2571e1c510e6,-117.1696206,32.72201394,775 W Cedar St  San Diego  CA 92101 
270df2e3-c590-4c6c-b3af-792db9f07a6b,6ce957b8-e43e-44c4-94b2-afdb78eefdde,-117.16840670429899,32.7205263582456,1468 India St  San Diego  CA 92101 
131ca339-0ec6-4be7-951d-843866ff0054,fff5b765-6df1-435d-9f61-76fe826003b7,-117.1570446,32.72102246,120 Beech St  San Diego  CA 92101 
849fbcb7-9477-4eda-ae26-f2aafd209536,17ad8d7c-163e-4e3f-b788-1c106bdd75a8,-117.167395984656,32.723996192101005,437 W Elm St  San Diego  CA 92101 
c7a18508-5882-490e-9f7a-b583916b79d8,56116292-4a03-4aef-9fcc-7f1b792fea06,-117.1102497,32.78009865,5801 Ward Rd  San Diego  CA 92108 
b166db13-535c-4815-be32-d856b8a9a278,fd912112-33a2-4f14-b625-1111829dea86,-117.231477,32.7396022,Nimitz Blvd  San Diego  CA 92107 
0557e34f-3cd5-4a2e-a2db-d6e970a93184,f4a7387c-bac7-42d7-b47f-419cd7ad3bd9,-117.1580033,32.71250109,677 Seventh Ave  San Diego  CA 92101 
8273e6e4-7328-4781-901f-0e491e44d4b3,7671e59c-884c-4b8d-9902-e988a43b765e,-117.1618408,32.70846113,310 K St  San Diego  CA 92101 
af91ce60-1ed6-4cf1-b0d7-3fe82880a8d1,d34a9b61-08f6-426b-b6a5-054cebaf64d5,-117.1507801,32.71163221,1465 Market St  San Diego  CA 92101 
523ba668-a3b0-4f2e-b487-637ce5ed29de,d9583912-fd2d-4864-93f7-bbb4ed1eada3,-117.1697285,32.71261801,721 W G St  San Diego  CA 92101 
0dccc1e1-6ee3-4292-b01d-6df80a71f7cb,0378ad18-d3d4-4972-be1e-cacdaeae4bb8,-117.1543994,32.71053966,525 N 11th Ave  San Diego  CA 92101 
7aeadce5-e75b-4eae-a343-3d0eee85f75d,35305df4-f6b0-4a10-b4fb-2a607857ec07,-117.1578074,32.71895259,740 A St  San Diego  CA 92101 
4757f8d7-1f80-47e4-afd1-413e9601b314,de13bfe4-e47d-40c9-9fce-8f88b0f7d149,-117.1586693,32.70827191,246-66 Tony Gwynn Dr  San Diego  CA 92101 
99123b5e-1510-4a0a-b87f-874362c9ebfe,761b8446-5f49-4b1f-816e-b8b2c8bc55c6,-117.15885559999998,32.71456756,601 E St  San Diego  CA 92101 
b0def420-d701-4de5-83f4-160d5a3ea016,4d6514bd-f787-4057-8303-c9b201ce9249,-117.1690874,32.7195615,1365 Kettner Blvd  San Diego  CA 92101 
bddd5a11-0f31-4f7f-a141-dcc4bb4c0f16,78755eef-67b7-4087-a63b-9eb966c9cbcc,-117.1566287,32.71908567,1300 Ninth Ave  San Diego  CA 92101 
6f12cb28-8093-47ad-ad56-0188ad74ac57,4229a6e3-7315-4776-a9ce-3df08bfffc8c,-117.1607099,32.71771266,430 B St  San Diego  CA 92101 
1374c47b-4520-4627-9335-465e701171e2,a9dca5e7-3ee2-4af6-b5ee-a906dfd1b4df,-117.16525675767201,32.7126196315811,230 W G St  San Diego  CA 92101 
9b2932ab-1c13-4f6f-aec4-8add9c187fae,1d983b53-7c21-4eb2-a96f-2506db2ade9e,-117.1639024,32.71281961,700 1st Ave  San Diego  CA 92101 
b7f3bf32-8178-4a83-82ab-9756022df282,fdae3913-a898-4005-8f6e-d0fea235020f,-117.1683939,32.71800083,1240 India St  San Diego  CA 92101 
c745ef30-3f1c-4616-9d15-1b30cc2c5c7d,2261e736-6266-40ba-b987-feff9647f63b,-117.164109,32.71263529,700 1st Ave  San Diego  CA 92101 
4a6be9af-c4bc-42a2-8b63-909e25498a05,96a13e57-06bc-43b5-8d1f-bc80017bbbea,-117.164479720901,32.7136713946307,109 W F St  San Diego  CA 92101 
e7a8faba-7d4f-4636-b70e-982850f617cc,36cca945-b59d-4938-87d4-518fed7307ac,-117.151131,32.71057212,1444 Island Ave  San Diego  CA 92101 
1351caa6-4781-4262-85b1-4806c3629274,579d726f-483b-49cf-a3ad-79e337b6525d,-117.152163,32.71039679,1329 Island Ave  San Diego  CA 92101 
d3ec2658-9f39-4f75-bb98-0eb269eca962,e6122a30-085b-441b-9cda-a26a4ec2ad94,-117.1666156,32.71543474,904 State St  San Diego  CA 92101 
3ad460c7-a102-4b39-b14f-1a7e3c65d4cb,1061289e-a975-48d5-8d6e-36bcb9c26b00,-117.1531404,32.71165583,1288 Market St  San Diego  CA 92101 
2d1b9db4-664b-4347-8443-acc9fb368a51,68dee148-f423-4c4f-9334-05aaaad6122c,-117.1561252,32.71251983,905 G St  San Diego  CA 92101 
95ecbe2a-fecd-4a14-94ad-e2868188e347,cebda514-1fdb-4739-96a0-57a29ab50f0c,-117.1653578,32.71349229,223 W F St  San Diego  CA 92101 
