locationUid,assetUid,timestamp,latitude,longitude,speed_unit,direction_unit,eventUid,pedestrian_count,pedestrian_speed,pedestrian_direction,pedestrian_counter_count,pedestrian_counter_speed,pedestrian_counter_direction
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444375098,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDM3NTA5OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444405222,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDQwNTIyMg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444435346,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDQzNTM0Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444465537,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDQ2NTUzNw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444495728,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDQ5NTcyOA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444525853,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDUyNTg1Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444555910,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDU1NTkxMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444586035,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDU4NjAzNQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444616159,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDYxNjE1OQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444646283,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDY0NjI4Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444676474,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDY3NjQ3NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444706599,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDcwNjU5OQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444736656,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDczNjY1Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444766781,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDc2Njc4MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444796972,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDc5Njk3Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444827029,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDgyNzAyOQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444857154,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDg1NzE1NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444887211,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDg4NzIxMQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444917336,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDkxNzMzNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444947526,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDk0NzUyNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588444977651,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NDk3NzY1MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445007842,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTAwNzg0Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445038033,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTAzODAzMw==,0.0,0.0,66.0,1.0,0.7524384691400121,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445068224,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTA2ODIyNA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445098415,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTA5ODQxNQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445128672,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTEyODY3Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445158730,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTE1ODczMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445188988,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTE4ODk4OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445219112,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTIxOTExMg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445249303,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTI0OTMwMw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445279360,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTI3OTM2MA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445309685,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTMwOTY4NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445339809,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTMzOTgwOQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445369933,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTM2OTkzMw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445400058,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTQwMDA1OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445430182,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTQzMDE4Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445460240,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTQ2MDI0MA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445490297,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTQ5MDI5Nw==,2.0,3.481134242783337,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445520422,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTUyMDQyMg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445550546,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTU1MDU0Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445580604,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTU4MDYwNA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445610661,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTYxMDY2MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445640719,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTY0MDcxOQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445670910,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTY3MDkxMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445701101,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTcwMTEwMQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445731292,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTczMTI5Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445761483,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTc2MTQ4Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445791540,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTc5MTU0MA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445821598,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTgyMTU5OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445851722,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTg1MTcyMg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445881847,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTg4MTg0Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445912038,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTkxMjAzOA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445942095,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTk0MjA5NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588445972153,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NTk3MjE1Mw==,0.0,0.0,66.0,2.0,14.140168635002407,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446002277,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjAwMjI3Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446032335,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjAzMjMzNQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446062526,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjA2MjUyNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446092584,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjA5MjU4NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446122775,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjEyMjc3NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446152966,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjE1Mjk2Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446183090,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjE4MzA5MA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446213214,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjIxMzIxNA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446243405,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjI0MzQwNQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446273463,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjI3MzQ2Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446303587,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjMwMzU4Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446333645,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjMzMzY0NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446363836,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjM2MzgzNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446393894,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjM5Mzg5NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446424018,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjQyNDAxOA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446454075,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjQ1NDA3NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446484133,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjQ4NDEzMw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446514257,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjUxNDI1Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446544382,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjU0NDM4Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446574506,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjU3NDUwNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446604564,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjYwNDU2NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446634688,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjYzNDY4OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446664746,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjY2NDc0Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446694803,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjY5NDgwMw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446724861,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjcyNDg2MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446754985,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Njc1NDk4NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446785110,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Njc4NTExMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446815234,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjgxNTIzNA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446845358,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Njg0NTM1OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446875416,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Njg3NTQxNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446905607,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjkwNTYwNw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446935798,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NjkzNTc5OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446965922,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Njk2NTkyMg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588446996113,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Njk5NjExMw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447026238,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzAyNjIzOA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447056295,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzA1NjI5NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447086353,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzA4NjM1Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447116477,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzExNjQ3Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447146535,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzE0NjUzNQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447176726,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzE3NjcyNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447206850,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzIwNjg1MA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447236908,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzIzNjkwOA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447266965,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzI2Njk2NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447297023,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzI5NzAyMw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447327081,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzMyNzA4MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447357138,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzM1NzEzOA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447387263,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzM4NzI2Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447417320,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzQxNzMyMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447447511,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzQ0NzUxMQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447477569,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzQ3NzU2OQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447507693,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzUwNzY5Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447537818,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzUzNzgxOA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447567875,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzU2Nzg3NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447598000,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzU5ODAwMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447628124,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzYyODEyNA==,2.0,3.554651787934035,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447658248,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzY1ODI0OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447688373,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzY4ODM3Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447718497,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzcxODQ5Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447748688,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Nzc0ODY4OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447778746,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Nzc3ODc0Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447809070,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzgwOTA3MA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447839394,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzgzOTM5NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447869452,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Nzg2OTQ1Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447899709,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Nzg5OTcwOQ==,0.0,0.0,66.0,1.0,4.1734086101628955,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447929834,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0NzkyOTgzNA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447960091,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Nzk2MDA5MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588447990349,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODQ0Nzk5MDM0OQ==,0.0,0.0,66.0,0.0,0.0,66.0
